Country,Technology,Grid connection,Year,Electricity generation (GWh)
Luxembourg,Other non-renewable energy,Off-grid,2001,0.0
Luxembourg,Other non-renewable energy,Off-grid,2002,0.0
Luxembourg,Other non-renewable energy,Off-grid,2003,0.0
Luxembourg,Other non-renewable energy,Off-grid,2004,0.0
Luxembourg,Other non-renewable energy,Off-grid,2005,0.0
Luxembourg,Other non-renewable energy,Off-grid,2006,0.0
Luxembourg,Other non-renewable energy,Off-grid,2007,0.0
Luxembourg,Other non-renewable energy,Off-grid,2008,0.0
Luxembourg,Other non-renewable energy,Off-grid,2009,0.0
Luxembourg,Other non-renewable energy,Off-grid,2010,0.0
Luxembourg,Other non-renewable energy,Off-grid,2011,0.0
Luxembourg,Other non-renewable energy,Off-grid,2012,0.0
Luxembourg,Other non-renewable energy,Off-grid,2013,0.0
Luxembourg,Other non-renewable energy,Off-grid,2014,0.0
Luxembourg,Other non-renewable energy,Off-grid,2015,0.0
Luxembourg,Other non-renewable energy,Off-grid,2016,0.0
Luxembourg,Other non-renewable energy,Off-grid,2017,0.0
Luxembourg,Other non-renewable energy,Off-grid,2018,0.0
Luxembourg,Other non-renewable energy,Off-grid,2019,0.0
Luxembourg,Other non-renewable energy,Off-grid,2020,0.0
Luxembourg,Other non-renewable energy,Off-grid,2021,0.0
Luxembourg,Other non-renewable energy,Off-grid,2022,0.0
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2000,7.68
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2001,11.64
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2002,16.39
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2003,25.37
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2004,33.58
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2005,35.43
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2006,36.54
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2007,37.57
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2008,39.61
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2009,44.9
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2010,55.87
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2011,104.47
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2012,190.64
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2013,410.0
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2014,725.16
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2015,1108.52
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2016,1601.81
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2017,2204.35
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2018,3707.79
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2019,5399.41
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2020,8568.31
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2021,11495.46
Netherlands (Kingdom of the),Solar photovoltaic,On-grid,2022,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2000,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2001,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2002,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2003,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2004,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2005,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2006,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2007,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2008,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2009,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2010,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2011,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2012,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2013,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2014,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2015,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2016,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2017,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2018,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2019,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2020,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2021,0.0
Netherlands (Kingdom of the),Solar photovoltaic,Off-grid,2022,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2000,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2001,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2002,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2003,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2004,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2005,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2006,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2007,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2008,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2009,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2010,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2011,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2012,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2013,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2014,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2015,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2016,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2017,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2018,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2019,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2020,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2021,0.0
Netherlands (Kingdom of the),Solar thermal energy,On-grid,2022,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2000,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2001,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2002,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2003,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2004,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2005,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2006,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2007,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2008,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2009,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2010,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2011,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2012,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2013,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2014,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2015,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2016,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2017,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2018,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2019,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2020,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2021,0.0
Netherlands (Kingdom of the),Solar thermal energy,Off-grid,2022,0.0
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2000,829.03
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2001,825.42
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2002,947.37
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2003,1319.78
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2004,1870.58
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2005,2066.66
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2006,2666.09
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2007,3108.48
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2008,3663.74
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2009,3845.82
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2010,3314.51
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2011,4298.43
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2012,4192.57
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2013,4856.06
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2014,5048.94
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2015,6419.96
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2016,5901.47
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2017,6869.3
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2018,6918.32
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2019,7935.07
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2020,9794.19
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2021,10052.64
Netherlands (Kingdom of the),Onshore wind energy,On-grid,2022,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2000,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2001,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2002,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2003,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2004,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2005,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2006,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2007,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2008,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2009,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2010,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2011,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2012,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2013,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2014,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2015,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2016,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2017,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2018,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2019,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2020,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2021,0.0
Netherlands (Kingdom of the),Onshore wind energy,Off-grid,2022,0.0
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2000,0.0
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2001,0.0
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2002,0.0
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2003,0.0
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2004,0.0
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2005,0.0
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2006,68.2
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2007,329.55
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2008,595.97
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2009,734.8
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2010,678.63
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2011,801.74
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2012,789.26
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2013,771.09
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2014,748.4
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2015,1129.91
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2016,2268.99
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2017,3699.51
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2018,3630.19
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2019,3572.86
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2020,5483.54
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2021,7952.22
Netherlands (Kingdom of the),Offshore wind energy,On-grid,2022,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2000,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2001,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2002,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2003,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2004,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2005,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2006,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2007,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2008,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2009,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2010,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2011,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2012,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2013,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2014,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2015,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2016,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2017,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2018,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2019,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2020,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2021,0.0
Netherlands (Kingdom of the),Offshore wind energy,Off-grid,2022,0.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2000,142.43
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2001,117.28
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2002,110.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2003,72.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2004,95.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2005,88.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2006,106.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2007,107.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2008,102.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2009,98.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2010,105.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2011,57.0
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2012,104.39
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2013,114.31
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2014,112.2
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2015,92.7
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2016,100.08
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2017,60.76
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2018,72.35
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2019,74.18
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2020,46.07
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2021,88.14
Netherlands (Kingdom of the),Renewable hydropower,On-grid,2022,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2000,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2001,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2002,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2003,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2004,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2005,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2006,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2007,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2008,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2009,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2010,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2011,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2012,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2013,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2014,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2015,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2016,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2017,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2018,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2019,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2020,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2021,0.0
Netherlands (Kingdom of the),Renewable hydropower,Off-grid,2022,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2000,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2001,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2002,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2003,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2004,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2005,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2006,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2007,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2008,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2009,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2010,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2011,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2012,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2013,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2014,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2015,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2016,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2017,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2018,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2019,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2020,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2021,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,On-grid,2022,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2000,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2001,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2002,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2003,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2004,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2005,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2006,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2007,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2008,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2009,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2010,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2011,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2012,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2013,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2014,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2015,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2016,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2017,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2018,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2019,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2020,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2021,0.0
Netherlands (Kingdom of the),Mixed Hydro Plants,Off-grid,2022,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2000,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2001,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2002,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2003,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2004,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2005,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2006,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2007,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2008,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2009,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2010,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2011,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2012,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2013,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2014,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2015,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2016,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2017,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2018,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2019,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2020,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2021,0.0
Netherlands (Kingdom of the),Pumped storage,On-grid,2022,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2000,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2001,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2002,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2003,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2004,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2005,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2006,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2007,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2008,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2009,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2010,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2011,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2012,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2013,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2014,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2015,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2016,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2017,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2018,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2019,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2020,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2021,0.0
Netherlands (Kingdom of the),Pumped storage,Off-grid,2022,0.0
